Date,BTCUSDT Close,ETHUSDT Close,ETCUSDT Close,LTCUSDT Close
1623614400.0,39020.57000000,2509.33000000,58.99800000,170.85000000
1623628800.0,38975.14000000,2478.34000000,57.89000000,168.49000000
1623643200.0,39555.24000000,2499.73000000,58.02600000,168.90000000
1623657600.0,39166.33000000,2479.54000000,57.03000000,167.05000000
1623672000.0,40685.37000000,2577.17000000,59.38100000,176.04000000
1623686400.0,39716.06000000,2539.57000000,58.22900000,174.69000000
1623700800.0,40516.29000000,2580.77000000,59.30400000,179.89000000
1623715200.0,40404.86000000,2586.82000000,59.00300000,178.55000000
1623729600.0,40365.74000000,2622.58000000,59.62200000,179.29000000
1623744000.0,39839.90000000,2577.46000000,58.60000000,176.46000000
1623758400.0,40065.01000000,2551.31000000,58.03300000,174.06000000
1623772800.0,39958.01000000,2531.59000000,58.78100000,173.75000000
1623787200.0,40144.04000000,2543.54000000,58.15400000,175.15000000
1623801600.0,40013.63000000,2521.89000000,57.68100000,172.29000000
1623816000.0,40126.87000000,2528.10000000,57.95900000,174.23000000
1623830400.0,39080.01000000,2460.06000000,56.21000000,169.57000000
1623844800.0,38775.66000000,2415.95000000,55.52700000,167.00000000
1623859200.0,38680.11000000,2418.86000000,56.42600000,168.85000000
1623873600.0,38349.01000000,2367.89000000,55.35100000,166.57000000
1623888000.0,38865.05000000,2434.38000000,56.95100000,171.25000000
1623902400.0,39207.36000000,2441.01000000,56.67200000,172.45000000
1623916800.0,39146.36000000,2424.50000000,56.24700000,170.78000000
1623931200.0,39007.91000000,2417.24000000,56.19700000,169.61000000
1623945600.0,37702.53000000,2340.18000000,54.93800000,164.05000000
1623960000.0,38092.97000000,2373.28000000,55.55200000,167.08000000
1623974400.0,37926.79000000,2342.16000000,54.61600000,165.25000000
1623988800.0,37715.03000000,2341.62000000,54.72000000,165.52000000
1624003200.0,37821.95000000,2319.89000000,54.00200000,165.00000000
1624017600.0,36355.10000000,2215.00000000,52.02400000,156.46000000
1624032000.0,35327.24000000,2154.42000000,51.14100000,152.46000000
1624046400.0,35819.84000000,2234.09000000,52.56800000,156.34000000
1624060800.0,35103.44000000,2188.46000000,51.59200000,154.29000000
1624075200.0,35785.96000000,2245.51000000,52.39800000,158.46000000
1624089600.0,35940.22000000,2241.13000000,52.46800000,158.90000000
1624104000.0,36114.85000000,2246.66000000,52.60200000,158.42000000
1624118400.0,35943.65000000,2221.18000000,51.99500000,156.23000000
1624132800.0,35483.72000000,2164.67000000,50.86400000,152.49000000
1624147200.0,35527.24000000,2183.38000000,50.74300000,153.28000000
1624161600.0,35637.71000000,2203.97000000,50.83000000,153.01000000
1624176000.0,33872.90000000,2074.28000000,47.62400000,145.69000000
1624190400.0,34422.71000000,2111.21000000,48.93900000,148.66000000
1624204800.0,35502.82000000,2222.78000000,50.28400000,153.63000000
1624219200.0,35600.16000000,2243.47000000,50.95600000,154.88000000
1624233600.0,34649.63000000,2157.07000000,48.16600000,149.53000000
1624248000.0,33025.50000000,2012.43000000,45.74800000,139.64000000
1624262400.0,32520.56000000,1969.15000000,43.92900000,133.91000000
1624276800.0,32687.99000000,1983.84000000,44.09900000,134.65000000
1624291200.0,32563.89000000,1943.52000000,43.26200000,133.98000000
1624305600.0,31608.93000000,1885.49000000,39.46100000,124.46000000
1624320000.0,33018.22000000,1976.18000000,41.95200000,131.44000000
1624334400.0,32648.98000000,1944.71000000,40.14300000,128.32000000
1624348800.0,31243.41000000,1866.94000000,35.98500000,114.20000000
1624363200.0,31708.08000000,1861.01000000,37.23500000,118.16000000
1624377600.0,32404.06000000,1895.92000000,36.94100000,119.36000000
1624392000.0,32509.56000000,1879.28000000,36.54500000,119.64000000
1624406400.0,33966.43000000,2012.22000000,38.88200000,128.70000000
1624420800.0,33982.26000000,2005.36000000,39.99800000,129.81000000
1624435200.0,33911.39000000,1991.54000000,39.37300000,128.61000000
1624449600.0,33490.14000000,1974.67000000,39.75700000,127.13000000
1624464000.0,32879.97000000,1916.52000000,38.34000000,123.63000000
1624478400.0,33678.07000000,1968.14000000,40.76300000,129.10000000
1624492800.0,32589.20000000,1905.01000000,40.33100000,126.71000000
1624507200.0,32853.74000000,1919.49000000,40.97900000,130.34000000
1624521600.0,33850.77000000,1965.25000000,41.82100000,134.41000000
1624536000.0,33886.52000000,1985.77000000,41.44200000,133.69000000
1624550400.0,34857.73000000,2011.58000000,42.61300000,134.92000000
1624564800.0,34663.09000000,1989.52000000,43.15100000,134.58000000
1624579200.0,35052.07000000,1995.45000000,44.78300000,137.25000000
1624593600.0,34283.82000000,1944.06000000,42.70500000,132.06000000
1624608000.0,33311.96000000,1852.99000000,40.62000000,129.61000000
1624622400.0,32607.07000000,1827.07000000,40.52600000,127.94000000
1624636800.0,32220.74000000,1851.44000000,40.17500000,128.41000000
1624651200.0,31584.45000000,1808.82000000,39.35000000,125.00000000
1624665600.0,31977.59000000,1819.34000000,39.85200000,126.62000000
1624680000.0,30720.37000000,1752.00000000,38.31200000,121.40000000
1624694400.0,31777.73000000,1802.17000000,39.66300000,124.09000000
1624708800.0,31523.50000000,1779.00000000,39.30000000,122.85000000
1624723200.0,31573.98000000,1784.81000000,39.43000000,122.82000000
1624737600.0,32283.65000000,1829.64000000,40.55500000,126.89000000
1624752000.0,33146.91000000,1882.48000000,41.01100000,129.22000000
1624766400.0,33283.17000000,1867.33000000,40.73000000,129.37000000
1624780800.0,33246.55000000,1839.60000000,40.04700000,127.19000000
1624795200.0,33200.02000000,1844.05000000,40.12100000,127.64000000
1624809600.0,32815.19000000,1823.00000000,39.81100000,126.15000000
1624824000.0,34700.34000000,1982.28000000,42.30700000,132.60000000
1624838400.0,34398.36000000,1967.62000000,41.22000000,130.68000000
1624852800.0,35028.69000000,2048.99000000,42.51300000,133.21000000
1624867200.0,34107.20000000,1999.84000000,41.37500000,130.75000000
1624881600.0,34969.99000000,2117.39000000,43.72600000,136.84000000
1624896000.0,34441.77000000,2114.61000000,43.10700000,136.45000000
1624910400.0,34494.89000000,2084.41000000,43.35100000,137.69000000
1624924800.0,34577.16000000,2104.00000000,44.69300000,138.54000000
1624939200.0,34849.27000000,2130.86000000,47.84500000,139.27000000
1624953600.0,35555.62000000,2176.43000000,51.44300000,145.06000000
1624968000.0,36248.99000000,2218.29000000,55.55500000,147.98000000
1624982400.0,36382.39000000,2221.56000000,56.52200000,147.90000000
1624996800.0,35911.73000000,2165.33000000,56.82900000,144.20000000
1625011200.0,35119.99000000,2126.58000000,57.89000000,142.23000000
1625025600.0,35250.54000000,2161.76000000,60.91100000,143.01000000
1625040000.0,34849.99000000,2156.24000000,58.48200000,141.49000000
1625054400.0,34193.44000000,2103.00000000,53.38900000,136.92000000
1625068800.0,34743.56000000,2242.37000000,55.60700000,141.55000000
1625083200.0,35045.00000000,2275.68000000,57.55100000,144.26000000
1625097600.0,34120.01000000,2184.79000000,54.73900000,138.98000000
1625112000.0,33348.30000000,2129.01000000,53.50000000,135.56000000
1625126400.0,33717.52000000,2139.14000000,55.00000000,137.11000000
1625140800.0,33432.54000000,2118.23000000,53.50000000,136.53000000
1625155200.0,33091.48000000,2100.18000000,53.16600000,135.08000000
1625169600.0,33504.69000000,2106.41000000,53.07600000,137.02000000
1625184000.0,32907.22000000,2041.20000000,51.56100000,132.39000000
1625198400.0,33358.26000000,2061.49000000,52.04800000,133.47000000
1625212800.0,33023.01000000,2038.99000000,51.58000000,131.86000000
1625227200.0,33704.91000000,2124.15000000,53.47500000,134.91000000
1625241600.0,33327.71000000,2103.73000000,52.56100000,134.07000000
1625256000.0,33786.55000000,2154.13000000,53.73700000,136.85000000
1625270400.0,33524.47000000,2131.16000000,52.83200000,135.40000000
1625284800.0,34499.54000000,2195.95000000,55.22800000,139.18000000
1625299200.0,34608.04000000,2213.56000000,57.13600000,139.37000000
1625313600.0,34608.48000000,2224.75000000,56.81800000,140.68000000
1625328000.0,34745.98000000,2225.35000000,57.23800000,140.10000000
1625342400.0,34669.13000000,2226.99000000,56.87700000,140.17000000
1625356800.0,34641.61000000,2209.73000000,56.53200000,138.32000000
1625371200.0,35600.63000000,2334.96000000,58.61300000,143.77000000
1625385600.0,35512.34000000,2330.97000000,57.77000000,143.61000000
1625400000.0,35513.29000000,2330.77000000,57.54800000,145.89000000
1625414400.0,35575.01000000,2357.02000000,57.49200000,146.67000000
1625428800.0,35286.51000000,2322.69000000,56.36300000,144.95000000
1625443200.0,34350.89000000,2264.20000000,55.54600000,141.25000000
1625457600.0,34256.17000000,2273.77000000,55.68100000,140.54000000
1625472000.0,33379.96000000,2194.91000000,53.33100000,135.17000000
1625486400.0,33585.91000000,2206.24000000,53.81000000,136.77000000
1625500800.0,34117.97000000,2245.30000000,55.08700000,139.40000000
1625515200.0,33690.14000000,2196.53000000,53.68300000,137.71000000
1625529600.0,33920.69000000,2238.17000000,54.83900000,138.52000000
1625544000.0,34874.85000000,2336.72000000,56.11800000,142.20000000
1625558400.0,34067.31000000,2293.91000000,54.98000000,137.15000000
1625572800.0,34042.43000000,2305.73000000,54.44700000,137.94000000
1625587200.0,34019.99000000,2327.67000000,54.29400000,137.94000000
1625601600.0,34220.01000000,2322.50000000,54.64900000,138.87000000
1625616000.0,34446.50000000,2339.47000000,54.88000000,139.97000000
1625630400.0,34710.38000000,2376.82000000,54.97400000,141.27000000
1625644800.0,34827.96000000,2384.33000000,54.96900000,141.85000000
1625659200.0,34528.60000000,2341.97000000,53.50700000,140.03000000
1625673600.0,34628.72000000,2366.28000000,54.10500000,140.22000000
1625688000.0,33862.12000000,2316.57000000,52.81300000,137.41000000
1625702400.0,33305.65000000,2253.36000000,51.62100000,134.99000000
1625716800.0,32487.57000000,2182.08000000,49.07000000,130.64000000
1625731200.0,32696.44000000,2168.59000000,50.76400000,130.76000000
1625745600.0,32900.01000000,2174.38000000,50.41000000,131.20000000
1625760000.0,33003.52000000,2157.75000000,50.29900000,132.56000000
1625774400.0,32875.71000000,2116.33000000,49.47100000,132.15000000
1625788800.0,32941.81000000,2121.42000000,48.69900000,130.63000000
1625803200.0,32910.21000000,2126.22000000,49.92300000,131.05000000
1625817600.0,32774.99000000,2081.03000000,48.83600000,129.06000000
1625832000.0,33558.67000000,2171.63000000,50.76300000,134.48000000
1625846400.0,33445.31000000,2133.67000000,50.06400000,133.48000000
1625860800.0,33815.81000000,2146.99000000,50.08400000,134.58000000
1625875200.0,33800.03000000,2133.98000000,50.02600000,133.77000000
1625889600.0,33766.01000000,2121.91000000,49.69100000,133.31000000
1625904000.0,33793.94000000,2109.94000000,49.29300000,132.66000000
1625918400.0,33862.54000000,2118.80000000,49.40900000,132.94000000
1625932800.0,33409.92000000,2093.42000000,48.63200000,132.05000000
1625947200.0,33502.87000000,2110.69000000,49.13500000,133.99000000
1625961600.0,33448.97000000,2091.10000000,48.68200000,132.80000000
1625976000.0,33508.83000000,2099.84000000,48.77800000,133.54000000
1625990400.0,33814.84000000,2129.00000000,49.27300000,134.84000000
1626004800.0,33948.68000000,2145.01000000,49.53200000,135.18000000
1626019200.0,33894.57000000,2134.93000000,49.58500000,133.88000000
1626033600.0,34258.99000000,2140.45000000,49.70400000,134.28000000
1626048000.0,34447.92000000,2163.80000000,49.87600000,135.49000000
1626062400.0,34281.74000000,2146.17000000,50.01800000,137.68000000
1626076800.0,33530.00000000,2100.98000000,48.78900000,135.97000000
1626091200.0,33337.49000000,2087.50000000,48.35100000,138.32000000
1626105600.0,32822.85000000,2020.31000000,47.07800000,133.67000000
1626120000.0,33086.63000000,2031.58000000,47.68900000,133.38000000
1626134400.0,33071.14000000,2030.01000000,47.54900000,133.32000000
1626148800.0,33180.08000000,2027.72000000,47.21200000,133.09000000
1626163200.0,33042.61000000,1997.43000000,46.93300000,132.71000000
1626177600.0,32790.08000000,1998.94000000,46.56800000,133.35000000
1626192000.0,32309.69000000,1924.32000000,45.34200000,130.28000000
1626206400.0,32729.77000000,1940.15000000,45.54400000,131.44000000
1626220800.0,31830.01000000,1884.33000000,43.17000000,124.76000000
1626235200.0,31920.01000000,1899.70000000,43.37600000,125.89000000
1626249600.0,32451.99000000,1949.00000000,44.68200000,128.14000000
1626264000.0,32786.00000000,1995.82000000,46.57200000,130.35000000
1626278400.0,32729.76000000,1980.22000000,45.18400000,130.73000000
1626292800.0,32820.02000000,1994.58000000,45.61000000,131.07000000
1626307200.0,32641.65000000,1979.28000000,44.89500000,129.22000000
1626321600.0,32469.50000000,1954.02000000,44.39600000,128.19000000
1626336000.0,31880.50000000,1912.97000000,43.75800000,124.96000000
1626350400.0,31677.01000000,1913.79000000,43.28900000,125.15000000
1626364800.0,31533.62000000,1917.38000000,43.35700000,124.52000000
1626379200.0,31880.00000000,1919.51000000,43.23500000,125.86000000
1626393600.0,31914.89000000,1949.04000000,43.42000000,126.73000000
1626408000.0,31774.49000000,1912.47000000,42.46700000,125.30000000
1626422400.0,31086.53000000,1852.27000000,40.80300000,120.54000000
1626436800.0,32127.39000000,1934.47000000,43.33600000,124.84000000
1626451200.0,31911.34000000,1913.17000000,41.90600000,124.24000000
1626465600.0,31383.87000000,1876.26000000,41.15300000,120.65000000
1626480000.0,31306.56000000,1867.00000000,40.75900000,119.90000000
1626494400.0,31513.64000000,1877.98000000,40.67200000,120.53000000
1626508800.0,31391.33000000,1864.47000000,40.73700000,118.47000000
1626523200.0,31764.75000000,1886.86000000,41.01000000,120.00000000
1626537600.0,31834.33000000,1908.00000000,42.65000000,121.89000000
1626552000.0,31520.07000000,1899.59000000,41.45900000,119.95000000
1626566400.0,32166.00000000,1981.77000000,42.80400000,123.05000000
1626580800.0,31712.10000000,1959.00000000,42.26200000,121.22000000
1626595200.0,31801.01000000,1965.59000000,42.75000000,121.36000000
1626609600.0,31365.60000000,1890.86000000,41.33200000,117.90000000
1626624000.0,31643.80000000,1901.04000000,41.73900000,119.19000000
1626638400.0,31778.56000000,1891.64000000,41.88000000,119.17000000
1626652800.0,31541.57000000,1885.59000000,41.27600000,118.58000000
1626667200.0,31604.33000000,1891.56000000,41.84900000,119.38000000
1626681600.0,31265.92000000,1862.20000000,42.98400000,116.30000000
1626696000.0,30687.96000000,1820.25000000,41.60800000,112.89000000
1626710400.0,30744.97000000,1824.98000000,42.24800000,114.33000000
1626724800.0,30839.65000000,1818.73000000,41.58200000,113.13000000
1626739200.0,29600.46000000,1728.59000000,39.00500000,106.48000000
1626753600.0,29821.73000000,1762.07000000,39.30200000,106.82000000
1626768000.0,29692.79000000,1755.99000000,38.57900000,106.52000000
1626782400.0,29888.36000000,1805.29000000,39.36200000,108.80000000
1626796800.0,29780.86000000,1789.39000000,39.28600000,108.79000000
1626811200.0,29790.35000000,1786.03000000,39.31100000,107.29000000
1626825600.0,29845.10000000,1801.87000000,40.21100000,108.86000000
1626840000.0,30817.84000000,1875.25000000,41.22600000,111.98000000
1626854400.0,31534.11000000,1906.84000000,42.58800000,114.20000000
1626868800.0,31933.00000000,1954.50000000,43.22600000,117.01000000
1626883200.0,31627.57000000,1937.23000000,41.57000000,116.32000000
1626897600.0,32144.51000000,1995.50000000,42.90500000,117.74000000
1626912000.0,31929.64000000,1976.59000000,42.49900000,116.66000000
1626926400.0,32129.75000000,1991.88000000,43.16500000,117.66000000
1626940800.0,31913.64000000,1983.99000000,42.85400000,117.27000000
1626955200.0,32504.82000000,2033.56000000,43.68800000,121.42000000
1626969600.0,32376.93000000,2029.14000000,43.43100000,120.45000000
1626984000.0,32287.83000000,2024.56000000,43.39500000,120.67000000
1626998400.0,32594.46000000,2059.91000000,46.26400000,120.58000000
1627012800.0,32490.00000000,2064.95000000,45.57600000,120.34000000
1627027200.0,32296.51000000,2054.49000000,44.21200000,119.24000000
1627041600.0,32315.00000000,2047.75000000,44.14600000,118.68000000
1627056000.0,32248.63000000,2020.58000000,43.81400000,118.80000000
1627070400.0,33634.09000000,2124.25000000,45.81400000,124.24000000
1627084800.0,33669.98000000,2138.61000000,45.71700000,126.29000000
1627099200.0,33806.50000000,2132.30000000,45.66000000,126.54000000
1627113600.0,33867.00000000,2154.86000000,45.67300000,125.72000000
1627128000.0,33847.51000000,2150.59000000,47.24600000,125.38000000
1627142400.0,33846.16000000,2145.72000000,47.96300000,124.03000000
1627156800.0,34258.14000000,2184.75000000,49.41400000,125.99000000
1627171200.0,34160.85000000,2151.96000000,47.78600000,124.86000000
1627185600.0,34695.51000000,2175.30000000,48.77900000,126.57000000
1627200000.0,34399.04000000,2159.98000000,47.89900000,125.66000000
1627214400.0,34174.08000000,2138.18000000,46.68100000,125.05000000
1627228800.0,34353.25000000,2153.13000000,47.36400000,124.83000000
1627243200.0,35381.02000000,2189.79000000,48.43300000,127.68000000
1627257600.0,38283.98000000,2317.03000000,52.27100000,136.85000000
1627272000.0,38150.00000000,2325.59000000,52.65000000,136.55000000
1627286400.0,38473.61000000,2341.51000000,52.83200000,137.85000000
1627300800.0,38562.21000000,2341.58000000,52.08100000,137.58000000
1627315200.0,39365.15000000,2362.68000000,51.93800000,136.52000000
1627329600.0,37237.60000000,2228.08000000,48.37300000,131.06000000
1627344000.0,36823.80000000,2172.81000000,47.01200000,128.84000000
1627358400.0,37115.11000000,2202.02000000,47.33100000,128.89000000
1627372800.0,38064.87000000,2278.35000000,49.36200000,132.15000000
1627387200.0,38209.58000000,2277.35000000,48.56600000,133.42000000
1627401600.0,37800.49000000,2229.34000000,48.12600000,132.92000000
1627416000.0,39457.87000000,2299.49000000,49.51500000,134.74000000
1627430400.0,39817.56000000,2288.26000000,48.85900000,135.40000000
1627444800.0,39895.88000000,2296.14000000,50.40500000,137.69000000
1627459200.0,40750.84000000,2330.42000000,50.34500000,139.54000000
1627473600.0,39689.04000000,2292.30000000,49.13900000,137.66000000
1627488000.0,40388.61000000,2309.76000000,49.26800000,138.04000000
1627502400.0,40019.56000000,2300.90000000,49.27500000,140.42000000
1627516800.0,39609.78000000,2277.71000000,48.53100000,138.50000000
1627531200.0,39934.62000000,2295.13000000,48.71900000,139.43000000
1627545600.0,39769.99000000,2293.90000000,48.59400000,137.76000000
1627560000.0,39939.33000000,2323.91000000,48.74200000,140.11000000
1627574400.0,39659.84000000,2311.41000000,48.86000000,140.64000000
1627588800.0,40016.48000000,2382.92000000,49.37900000,141.44000000
1627603200.0,39969.99000000,2422.21000000,49.89100000,142.69000000
1627617600.0,39726.01000000,2404.31000000,50.12400000,141.52000000
1627632000.0,38642.46000000,2334.84000000,48.21800000,136.24000000
1627646400.0,39073.85000000,2346.66000000,48.63800000,137.58000000
1627660800.0,39853.72000000,2378.91000000,49.09000000,140.86000000
1627675200.0,42206.37000000,2461.81000000,50.96300000,145.51000000
1627689600.0,41810.01000000,2463.18000000,50.92400000,144.84000000
1627704000.0,41540.32000000,2442.16000000,50.42900000,143.41000000
1627718400.0,41592.15000000,2458.58000000,50.65200000,143.48000000
1627732800.0,41537.83000000,2458.01000000,50.80800000,143.74000000
1627747200.0,41303.63000000,2456.60000000,50.47000000,142.97000000
1627761600.0,41461.83000000,2531.05000000,51.32400000,144.37000000
1627776000.0,42435.13000000,2616.50000000,53.66900000,149.60000000
1627790400.0,41701.26000000,2586.18000000,52.59000000,148.00000000
1627804800.0,41587.01000000,2587.01000000,52.04700000,147.20000000
1627819200.0,41286.98000000,2583.21000000,52.04600000,145.91000000
1627833600.0,41263.35000000,2655.56000000,52.29200000,145.67000000
1627848000.0,39845.44000000,2555.69000000,50.24500000,140.31000000
1627862400.0,39785.59000000,2560.00000000,50.68800000,141.24000000
1627876800.0,40104.45000000,2617.74000000,51.64300000,144.83000000
1627891200.0,39542.42000000,2590.60000000,51.64400000,144.22000000
1627905600.0,39705.12000000,2633.26000000,51.81500000,143.71000000
1627920000.0,39177.85000000,2602.07000000,51.37000000,141.37000000
1627934400.0,39147.82000000,2606.93000000,51.32500000,141.35000000
1627948800.0,38655.74000000,2533.69000000,49.96100000,139.02000000
1627963200.0,38593.44000000,2493.22000000,49.69800000,138.80000000
1627977600.0,38490.01000000,2489.13000000,49.42800000,137.71000000
1627992000.0,38169.44000000,2496.57000000,49.10200000,138.54000000
1628006400.0,38011.37000000,2474.99000000,49.22400000,138.91000000
1628020800.0,38207.05000000,2509.04000000,49.45100000,138.49000000
1628035200.0,37976.81000000,2484.82000000,49.17300000,137.15000000
1628049600.0,37828.84000000,2478.71000000,48.91600000,136.83000000
1628064000.0,38160.06000000,2505.80000000,49.24100000,137.68000000
1628078400.0,39302.00000000,2672.58000000,51.17700000,142.43000000
1628092800.0,39752.17000000,2694.91000000,51.46900000,143.83000000
1628107200.0,39723.18000000,2724.78000000,51.57600000,142.57000000
1628121600.0,39435.09000000,2712.01000000,51.20900000,140.77000000
1628136000.0,38870.59000000,2681.70000000,50.71400000,139.33000000
1628150400.0,38008.38000000,2622.22000000,49.75100000,138.01000000
1628164800.0,38750.01000000,2755.08000000,51.68500000,140.36000000
1628179200.0,40692.24000000,2796.73000000,52.25000000,143.09000000
1628193600.0,40862.46000000,2826.99000000,52.43100000,143.53000000
1628208000.0,40219.47000000,2760.87000000,51.66600000,146.03000000
1628222400.0,40729.59000000,2767.67000000,51.93500000,145.41000000
1628236800.0,40507.56000000,2736.26000000,51.57000000,144.05000000
1628251200.0,42199.98000000,2838.27000000,52.97000000,149.09000000
1628265600.0,42901.17000000,2928.67000000,53.30800000,148.55000000
1628280000.0,42836.87000000,2891.58000000,53.10000000,147.95000000
1628294400.0,43691.86000000,2935.12000000,54.96200000,153.39000000
1628308800.0,43207.89000000,2955.76000000,54.63100000,152.12000000
1628323200.0,43800.03000000,3105.50000000,57.23600000,154.65000000
1628337600.0,43370.23000000,3082.97000000,58.92900000,153.72000000
1628352000.0,43931.41000000,3075.02000000,59.52000000,153.91000000
1628366400.0,44572.54000000,3160.31000000,60.58700000,155.92000000
1628380800.0,44322.42000000,3119.92000000,61.71200000,154.18000000
1628395200.0,44804.51000000,3137.84000000,61.32600000,155.20000000
1628409600.0,44452.06000000,3101.30000000,60.03800000,153.33000000
1628424000.0,43984.55000000,3030.77000000,58.32900000,150.89000000
1628438400.0,43715.10000000,2984.44000000,56.88700000,148.95000000
1628452800.0,43794.37000000,3011.85000000,57.06800000,149.69000000
1628467200.0,43496.09000000,2948.31000000,57.46600000,147.27000000
1628481600.0,43800.74000000,2944.11000000,57.51900000,149.74000000
1628496000.0,45930.01000000,3133.42000000,60.15600000,155.64000000
1628510400.0,45870.75000000,3166.61000000,59.70600000,164.26000000
1628524800.0,45979.85000000,3147.74000000,58.66700000,167.73000000
1628539200.0,46253.40000000,3160.52000000,59.03400000,166.31000000
1628553600.0,45708.76000000,3115.39000000,58.04300000,162.86000000
1628568000.0,45948.00000000,3141.21000000,58.87200000,166.02000000
1628582400.0,45345.05000000,3122.97000000,58.27400000,163.26000000
1628596800.0,45165.73000000,3121.05000000,58.11500000,162.69000000
1628611200.0,45495.73000000,3142.71000000,58.42500000,164.73000000
1628625600.0,45584.99000000,3141.66000000,58.88400000,165.38000000
1628640000.0,45585.66000000,3159.11000000,59.12900000,165.77000000
1628654400.0,46349.25000000,3231.74000000,60.22800000,172.74000000
1628668800.0,45924.08000000,3214.39000000,59.97300000,169.72000000
1628683200.0,46456.02000000,3245.22000000,61.97000000,172.21000000
1628697600.0,46448.00000000,3249.65000000,63.06600000,174.51000000
1628712000.0,45511.00000000,3160.50000000,60.72100000,170.60000000
1628726400.0,45927.00000000,3211.95000000,64.06200000,174.98000000
1628740800.0,45243.61000000,3141.63000000,61.79900000,170.22000000
1628755200.0,44752.56000000,3094.34000000,60.65100000,168.31000000
1628769600.0,44196.19000000,3029.76000000,58.88200000,163.23000000
1628784000.0,44371.32000000,3048.55000000,59.71300000,165.44000000
1628798400.0,44399.00000000,3045.96000000,60.00000000,165.38000000
1628812800.0,44847.26000000,3088.22000000,60.89700000,167.62000000
1628827200.0,46103.51000000,3222.99000000,62.85100000,176.85000000
1628841600.0,46138.47000000,3213.68000000,61.60100000,179.07000000
1628856000.0,46357.15000000,3214.04000000,61.51300000,175.97000000
1628870400.0,46459.86000000,3224.98000000,61.88100000,176.28000000
1628884800.0,47800.00000000,3322.32000000,64.26400000,183.31000000
1628899200.0,47540.00000000,3295.49000000,63.71400000,179.18000000
1628913600.0,47616.12000000,3307.39000000,64.69600000,182.62000000
1628928000.0,46569.99000000,3244.76000000,63.70600000,178.62000000
1628942400.0,46944.47000000,3270.71000000,66.86400000,182.01000000
1628956800.0,47033.76000000,3262.33000000,66.36200000,181.39000000
1628971200.0,47068.51000000,3263.16000000,67.26800000,182.76000000
1628985600.0,46874.81000000,3247.62000000,70.70700000,182.59000000
1629000000.0,45742.92000000,3161.50000000,69.23700000,177.23000000
1629014400.0,45923.57000000,3160.55000000,71.13000000,179.37000000
1629028800.0,46167.90000000,3156.70000000,74.72000000,180.42000000
1629043200.0,46341.80000000,3207.88000000,74.62100000,182.33000000
1629057600.0,46973.82000000,3307.09000000,74.98900000,184.60000000
1629072000.0,47357.62000000,3260.94000000,73.10200000,183.64000000
1629086400.0,47309.85000000,3276.16000000,73.20500000,185.48000000
1629100800.0,47516.95000000,3290.26000000,74.40300000,187.36000000
1629115200.0,46344.03000000,3223.84000000,71.81000000,182.33000000
1629129600.0,46092.99000000,3176.85000000,70.50000000,180.53000000
1629144000.0,45901.29000000,3146.53000000,69.03600000,177.93000000
1629158400.0,46417.00000000,3194.69000000,70.72900000,181.68000000
1629172800.0,45947.49000000,3171.00000000,68.83200000,179.78000000
1629187200.0,46849.43000000,3257.71000000,70.56500000,183.31000000
1629201600.0,45730.00000000,3165.82000000,67.60700000,176.61000000
1629216000.0,45465.01000000,3116.91000000,66.69900000,175.33000000
1629230400.0,44695.95000000,3011.72000000,62.89100000,168.61000000
1629244800.0,45055.78000000,3049.87000000,63.40200000,168.85000000
1629259200.0,44951.32000000,3030.37000000,63.00800000,168.72000000
1629273600.0,44746.59000000,2999.84000000,61.50000000,166.07000000
1629288000.0,45820.00000000,3111.23000000,64.98100000,173.74000000
1629302400.0,44901.12000000,3030.81000000,63.20600000,167.89000000
1629316800.0,44705.29000000,3014.55000000,63.95200000,166.65000000
1629331200.0,44046.97000000,2966.99000000,62.04300000,165.28000000
1629345600.0,44660.01000000,2995.37000000,62.21600000,166.02000000
1629360000.0,44215.25000000,2973.39000000,61.14700000,163.68000000
1629374400.0,45779.58000000,3067.67000000,64.01300000,170.85000000
1629388800.0,46710.00000000,3147.58000000,65.64900000,174.21000000
1629403200.0,46760.62000000,3184.12000000,67.05400000,175.59000000
1629417600.0,47054.74000000,3217.83000000,66.41400000,175.70000000
1629432000.0,46833.48000000,3216.59000000,67.97200000,175.27000000
1629446400.0,46922.34000000,3204.33000000,67.57800000,175.73000000
1629460800.0,48718.38000000,3283.38000000,69.35600000,182.79000000
1629475200.0,48684.16000000,3252.75000000,68.38700000,180.85000000
1629489600.0,49322.47000000,3284.82000000,70.20000000,183.59000000
1629504000.0,48828.17000000,3276.44000000,69.63600000,182.80000000
1629518400.0,48944.23000000,3293.56000000,69.63900000,182.77000000
1629532800.0,48501.87000000,3249.61000000,67.72700000,179.67000000
1629547200.0,49180.98000000,3271.22000000,68.63300000,181.86000000
1629561600.0,48978.68000000,3217.41000000,67.51300000,177.63000000
1629576000.0,48821.87000000,3223.43000000,67.51200000,179.63000000
1629590400.0,48790.00000000,3226.01000000,67.62600000,182.11000000
1629604800.0,49195.01000000,3261.83000000,68.44300000,188.39000000
1629619200.0,49132.04000000,3255.71000000,68.35400000,187.98000000
1629633600.0,48526.61000000,3181.54000000,66.31800000,182.27000000
1629648000.0,48647.85000000,3175.25000000,66.34300000,180.93000000
1629662400.0,49239.22000000,3238.00000000,67.35900000,185.91000000
1629676800.0,50260.00000000,3340.22000000,68.56900000,188.69000000
