Date,BTCUSDT Close,ETHUSDT Close,ADAUSDT Close,SOLUSDT Close,SHIBUSDT Close,DOGEUSDT Close
2022-09-20,19364.19000000,1355.00000000,0.44760000,32.44000000,0.00001092,0.05859000
2022-09-21,19021.17000000,1337.21000000,0.45540000,31.84000000,0.00001063,0.05922000
2022-09-22,18690.39000000,1262.91000000,0.44380000,31.02000000,0.00001050,0.05747000
2022-09-23,19394.62000000,1340.77000000,0.47750000,33.00000000,0.00001105,0.06148000
2022-09-24,19121.92000000,1321.65000000,0.46140000,33.98000000,0.00001133,0.06594000
2022-09-25,19053.67000000,1329.38000000,0.45690000,33.69000000,0.00001155,0.06338000
2022-09-26,18868.39000000,1303.23000000,0.44360000,32.52000000,0.00001103,0.06139000
2022-09-27,20099.04000000,1385.66000000,0.45820000,34.73000000,0.00001135,0.06255000
2022-09-28,18745.65000000,1287.23000000,0.43040000,32.34000000,0.00001093,0.05938000
2022-09-29,19507.50000000,1342.00000000,0.43650000,33.74000000,0.00001117,0.06074000
2022-09-30,19398.12000000,1327.49000000,0.43630000,34.10000000,0.00001113,0.06039000
2022-10-01,19416.05000000,1329.61000000,0.43440000,33.08000000,0.00001132,0.06163000
2022-10-02,19310.83000000,1309.55000000,0.43110000,32.84000000,0.00001115,0.06076000
2022-10-03,19168.29000000,1291.80000000,0.42230000,32.32000000,0.00001110,0.05945000
2022-10-04,19598.27000000,1329.00000000,0.42780000,33.10000000,0.00001116,0.06028000
2022-10-05,20189.83000000,1353.95000000,0.43170000,34.08000000,0.00001152,0.06496000
2022-10-06,20355.69000000,1372.56000000,0.43500000,34.32000000,0.00001158,0.06605000
2022-10-07,19981.88000000,1355.19000000,0.42810000,33.62000000,0.00001121,0.06347000
2022-10-08,19504.78000000,1331.05000000,0.42490000,32.83000000,0.00001112,0.06247000
2022-10-09,19366.58000000,1310.69000000,0.42030000,32.51000000,0.00001098,0.06147000
2022-10-10,19452.99000000,1323.18000000,0.42380000,33.04000000,0.00001102,0.06224000
2022-10-11,19044.74000000,1278.37000000,0.39550000,31.36000000,0.00001013,0.05900000
2022-10-12,19048.73000000,1283.71000000,0.39100000,30.94000000,0.00001024,0.06047000
2022-10-13,19089.16000000,1286.47000000,0.37480000,30.76000000,0.00001006,0.05893000
2022-10-14,19816.85000000,1329.76000000,0.38700000,31.65000000,0.00001057,0.06048000
2022-10-15,19200.99000000,1300.26000000,0.36870000,30.11000000,0.00001027,0.05896000
2022-10-16,19123.43000000,1283.63000000,0.36560000,29.79000000,0.00001029,0.05893000
2022-10-17,19186.38000000,1301.59000000,0.36690000,30.01000000,0.00001022,0.05877000
2022-10-18,19547.90000000,1333.31000000,0.37070000,31.11000000,0.00001040,0.05994000
2022-10-19,19281.63000000,1305.16000000,0.35960000,30.03000000,0.00001010,0.05986000
2022-10-20,19042.09000000,1279.98000000,0.35210000,28.91000000,0.00000988,0.05919000
2022-10-21,19051.77000000,1287.54000000,0.34000000,28.13000000,0.00000993,0.05891000
2022-10-22,19151.22000000,1298.81000000,0.34690000,27.82000000,0.00000997,0.05942000
2022-10-23,19197.59000000,1313.22000000,0.35350000,28.36000000,0.00001004,0.05963000
2022-10-24,19391.97000000,1348.08000000,0.35610000,28.62000000,0.00001001,0.05980000
2022-10-25,19342.02000000,1347.62000000,0.36180000,28.47000000,0.00001000,0.06043000
2022-10-26,20251.17000000,1487.03000000,0.39910000,31.11000000,0.00001042,0.06579000
2022-10-27,20755.33000000,1555.07000000,0.40690000,31.44000000,0.00001121,0.07626000
2022-10-28,20292.81000000,1507.76000000,0.38570000,30.68000000,0.00001052,0.07405000
2022-10-29,20754.27000000,1589.52000000,0.40800000,32.89000000,0.00001175,0.08621000
2022-10-30,20775.50000000,1622.18000000,0.41860000,33.00000000,0.00001308,0.12822000
2022-10-31,20516.07000000,1582.74000000,0.40340000,32.82000000,0.00001213,0.12192000
2022-11-01,20482.57000000,1586.81000000,0.40620000,32.61000000,0.00001241,0.12746000
2022-11-02,20520.34000000,1590.74000000,0.39950000,32.26000000,0.00001268,0.14144000
2022-11-03,20310.63000000,1547.35000000,0.39410000,31.64000000,0.00001223,0.13388000
2022-11-04,20321.79000000,1548.92000000,0.40660000,31.94000000,0.00001186,0.11952000
2022-11-05,21444.61000000,1646.75000000,0.42890000,34.70000000,0.00001254,0.12489000
2022-11-06,21233.88000000,1621.24000000,0.42620000,36.01000000,0.00001246,0.12497000
2022-11-07,20913.82000000,1587.50000000,0.40720000,32.44000000,0.00001203,0.11831000
2022-11-08,20148.66000000,1507.07000000,0.38800000,26.50000000,0.00001105,0.10231000
2022-11-09,18313.68000000,1312.39000000,0.36400000,22.10000000,0.00001009,0.08515000
2022-11-10,16369.59000000,1174.16000000,0.34270000,15.28000000,0.00000957,0.07972000
2022-11-11,17064.12000000,1239.11000000,0.35850000,16.39000000,0.00000998,0.08438000
2022-11-12,16907.44000000,1259.34000000,0.34670000,15.81000000,0.00000967,0.08223000
2022-11-13,16914.60000000,1272.15000000,0.34430000,14.55000000,0.00000972,0.09085000
2022-11-14,16139.79000000,1193.03000000,0.32180000,13.00000000,0.00000881,0.08199000
2022-11-15,16823.06000000,1256.54000000,0.33340000,14.20000000,0.00000918,0.08673000
2022-11-16,16969.99000000,1264.86000000,0.34390000,14.51000000,0.00000938,0.08804000
2022-11-17,16526.18000000,1204.05000000,0.32860000,14.25000000,0.00000915,0.08536000
2022-11-18,16854.98000000,1219.79000000,0.32870000,13.72000000,0.00000923,0.08580000
2022-11-19,16628.70000000,1208.54000000,0.32570000,12.88000000,0.00000911,0.08437000
2022-11-20,16679.99000000,1218.99000000,0.32870000,12.92000000,0.00000916,0.08498000
2022-11-21,16073.75000000,1125.12000000,0.30530000,11.75000000,0.00000863,0.07543000
2022-11-22,15847.82000000,1104.41000000,0.30670000,11.61000000,0.00000848,0.07604000
2022-11-23,16586.55000000,1170.80000000,0.31690000,13.08000000,0.00000905,0.08187000
2022-11-24,16712.07000000,1201.92000000,0.32010000,14.61000000,0.00000909,0.08286000
2022-11-25,16485.45000000,1186.16000000,0.30950000,14.20000000,0.00000893,0.08210000
2022-11-26,16625.79000000,1215.71000000,0.31870000,14.37000000,0.00000930,0.09257000
2022-11-27,16527.22000000,1216.51000000,0.31520000,14.27000000,0.00000914,0.08928000
2022-11-28,16178.22000000,1172.54000000,0.30470000,13.10000000,0.00000897,0.09516000
2022-11-29,16287.66000000,1184.67000000,0.30800000,13.47000000,0.00000914,0.10128000
2022-11-30,16845.25000000,1265.09000000,0.31270000,13.50000000,0.00000920,0.10605000
2022-12-01,17150.98000000,1288.02000000,0.31730000,13.92000000,0.00000929,0.10455000
2022-12-02,16902.03000000,1271.69000000,0.31270000,13.44000000,0.00000920,0.09853000
2022-12-03,17020.89000000,1285.85000000,0.31940000,13.63000000,0.00000936,0.10102000
2022-12-04,16959.64000000,1257.04000000,0.32200000,13.42000000,0.00000929,0.10168000
2022-12-05,17196.88000000,1290.85000000,0.32380000,13.91000000,0.00000937,0.10391000
2022-12-06,17003.88000000,1261.82000000,0.31970000,14.16000000,0.00000938,0.10210000
2022-12-07,17025.03000000,1262.27000000,0.31720000,14.05000000,0.00000932,0.09970000
2022-12-08,16834.32000000,1231.86000000,0.30940000,13.45000000,0.00000917,0.09669000
2022-12-09,17202.66000000,1283.98000000,0.31420000,13.75000000,0.00000928,0.09811000
2022-12-10,17145.08000000,1265.20000000,0.31170000,13.62000000,0.00000924,0.09665000
2022-12-11,17153.61000000,1272.68000000,0.31380000,13.64000000,0.00000921,0.09689000
2022-12-12,16918.97000000,1243.83000000,0.30300000,12.96000000,0.00000878,0.08748000
2022-12-13,17152.37000000,1269.65000000,0.30400000,13.09000000,0.00000885,0.08954000
2022-12-14,17781.68000000,1319.79000000,0.31300000,13.96000000,0.00000921,0.09160000
2022-12-15,17729.56000000,1292.04000000,0.30450000,14.38000000,0.00000891,0.08750000
2022-12-16,17425.76000000,1271.79000000,0.30030000,14.04000000,0.00000897,0.08651000
2022-12-17,16676.85000000,1175.30000000,0.26030000,12.26000000,0.00000817,0.07688000
2022-12-18,16741.02000000,1187.54000000,0.26860000,12.49000000,0.00000864,0.07926000
2022-12-19,16681.47000000,1179.27000000,0.26470000,12.23000000,0.00000851,0.07737000
2022-12-20,16727.24000000,1192.57000000,0.25500000,12.19000000,0.00000834,0.07387000
2022-12-21,16837.10000000,1210.53000000,0.25420000,12.08000000,0.00000832,0.07302000
2022-12-22,16852.80000000,1214.81000000,0.25340000,12.12000000,0.00000831,0.07377000
2022-12-23,16828.23000000,1223.99000000,0.26160000,12.02000000,0.00000837,0.07788000
2022-12-24,16840.65000000,1218.83000000,0.26000000,11.78000000,0.00000830,0.07737000
2022-12-25,16832.14000000,1221.37000000,0.25910000,11.47000000,0.00000835,0.07717000
2022-12-26,16894.19000000,1220.91000000,0.26140000,11.43000000,0.00000834,0.07629000
2022-12-27,16876.51000000,1223.69000000,0.26380000,11.28000000,0.00000830,0.07517000
2022-12-28,16650.65000000,1197.72000000,0.25570000,10.78000000,0.00000810,0.07180000
2022-12-29,16558.33000000,1194.95000000,0.24590000,9.76000000,0.00000793,0.07069000
2022-12-30,16599.08000000,1197.59000000,0.24410000,9.52000000,0.00000812,0.07046000
2022-12-31,16552.46000000,1194.42000000,0.24490000,9.74000000,0.00000808,0.06831000
2023-01-01,16533.04000000,1194.04000000,0.24540000,9.97000000,0.00000807,0.06984000
2023-01-02,16661.94000000,1201.94000000,0.24970000,9.99000000,0.00000810,0.07000000
2023-01-03,16691.81000000,1215.59000000,0.25320000,11.22000000,0.00000818,0.07164000
2023-01-04,16862.02000000,1250.74000000,0.26470000,13.57000000,0.00000830,0.07284000
2023-01-05,16827.71000000,1252.77000000,0.26520000,13.21000000,0.00000843,0.07292000
2023-01-06,16833.56000000,1251.02000000,0.27350000,13.19000000,0.00000842,0.07137000
2023-01-07,16952.46000000,1266.54000000,0.27680000,13.32000000,0.00000854,0.07242000
2023-01-08,16944.02000000,1262.84000000,0.27580000,13.37000000,0.00000840,0.07186000
2023-01-09,17197.00000000,1310.37000000,0.32950000,16.05000000,0.00000887,0.07489000
2023-01-10,17205.72000000,1324.71000000,0.31380000,15.97000000,0.00000867,0.07579000
2023-01-11,17416.14000000,1331.07000000,0.31460000,16.01000000,0.00000891,0.07655000
2023-01-12,18224.68000000,1400.99000000,0.32740000,16.42000000,0.00000933,0.08000000
2023-01-13,18876.37000000,1415.01000000,0.32870000,16.70000000,0.00000948,0.08072000
2023-01-14,20967.23000000,1556.08000000,0.35770000,21.92000000,0.00001049,0.08777000
2023-01-15,20719.09000000,1525.40000000,0.34700000,23.06000000,0.00001011,0.08491000
2023-01-16,21075.68000000,1569.19000000,0.35690000,23.22000000,0.00001067,0.08654000
2023-01-17,21124.57000000,1563.59000000,0.34810000,23.19000000,0.00001051,0.08352000
2023-01-18,21258.54000000,1582.01000000,0.35010000,23.04000000,0.00001257,0.08698000
2023-01-19,20748.04000000,1524.82000000,0.32960000,21.35000000,0.00001121,0.08094000
2023-01-20,21087.74000000,1554.54000000,0.33950000,21.33000000,0.00001150,0.08138000
2023-01-21,22547.35000000,1648.80000000,0.35940000,24.83000000,0.00001207,0.08601000
2023-01-22,22758.30000000,1622.50000000,0.36460000,25.00000000,0.00001201,0.08522000
2023-01-23,22661.02000000,1630.41000000,0.37040000,24.53000000,0.00001201,0.08969000
2023-01-24,23079.27000000,1639.01000000,0.37870000,24.99000000,0.00001220,0.09071000
2023-01-25,22643.61000000,1546.63000000,0.35420000,22.93000000,0.00001121,0.08415000
2023-01-26,23136.16000000,1614.87000000,0.37910000,24.80000000,0.00001164,0.08637000
2023-01-27,22772.62000000,1565.73000000,0.37170000,23.73000000,0.00001145,0.08467000
2023-01-28,23117.44000000,1598.96000000,0.38870000,24.50000000,0.00001180,0.08773000
2023-01-29,23193.43000000,1594.36000000,0.38620000,24.13000000,0.00001195,0.08885000
2023-01-30,23701.44000000,1637.98000000,0.39220000,25.45000000,0.00001200,0.08929000
2023-01-31,22835.01000000,1568.87000000,0.37200000,24.01000000,0.00001170,0.09160000
2023-02-01,23130.19000000,1584.61000000,0.38810000,23.87000000,0.00001177,0.09306000
2023-02-02,23848.60000000,1671.13000000,0.40640000,25.28000000,0.00001205,0.09378000
2023-02-03,23534.18000000,1642.17000000,0.39990000,24.34000000,0.00001225,0.09146000
2023-02-04,23343.43000000,1654.36000000,0.40030000,24.46000000,0.00001413,0.09388000
2023-02-05,23344.53000000,1660.70000000,0.39700000,24.30000000,0.00001484,0.09489000
2023-02-06,22895.48000000,1626.60000000,0.39190000,23.37000000,0.00001439,0.09157000
2023-02-07,22877.99000000,1633.47000000,0.38630000,23.06000000,0.00001411,0.09082000
2023-02-08,23255.34000000,1680.97000000,0.39880000,23.89000000,0.00001432,0.09258000
2023-02-09,22518.44000000,1619.05000000,0.38210000,22.35000000,0.00001313,0.08658000
2023-02-10,21825.59000000,1543.22000000,0.36110000,20.79000000,0.00001239,0.08177000
2023-02-11,21678.56000000,1520.38000000,0.36170000,20.41000000,0.00001283,0.08211000
2023-02-12,21781.38000000,1531.15000000,0.36580000,20.67000000,0.00001278,0.08182000
2023-02-13,21808.60000000,1516.81000000,0.36210000,20.91000000,0.00001277,0.08174000
2023-02-14,21700.42000000,1498.23000000,0.35610000,20.83000000,0.00001233,0.08132000
2023-02-15,22099.49000000,1549.22000000,0.38590000,21.60000000,0.00001278,0.08509000
2023-02-16,24732.42000000,1691.42000000,0.41140000,23.81000000,0.00001382,0.08996000
2023-02-17,23838.64000000,1663.77000000,0.39660000,22.68000000,0.00001308,0.08631000
2023-02-18,24609.68000000,1699.46000000,0.40390000,23.34000000,0.00001331,0.08803000
2023-02-19,24681.69000000,1695.42000000,0.40230000,23.30000000,0.00001326,0.08869000
2023-02-20,24418.95000000,1684.38000000,0.40170000,26.16000000,0.00001342,0.08763000
2023-02-21,24926.56000000,1703.03000000,0.40170000,26.12000000,0.00001352,0.08801000
2023-02-22,24201.85000000,1649.25000000,0.38820000,24.44000000,0.00001292,0.08494000
2023-02-23,24454.85000000,1667.44000000,0.39170000,24.44000000,0.00001340,0.08582000
2023-02-24,23954.05000000,1649.14000000,0.38000000,23.78000000,0.00001305,0.08429000
2023-02-25,23077.64000000,1598.52000000,0.36380000,22.95000000,0.00001251,0.08123000
2023-02-26,23214.53000000,1602.75000000,0.36130000,22.65000000,0.00001251,0.08125000
2023-02-27,23551.62000000,1640.67000000,0.36650000,23.03000000,0.00001285,0.08205000
2023-02-28,23467.52000000,1632.89000000,0.36670000,22.61000000,0.00001252,0.08217000
2023-03-01,23441.14000000,1638.38000000,0.35780000,22.32000000,0.00001223,0.08194000
2023-03-02,23494.29000000,1647.94000000,0.35580000,22.04000000,0.00001199,0.08094000
